PRIMARY_KEY,REP_DATE,CAD_date_time,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,CORRECTED_search_based_on,CORRECTED_search_discovered,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,CAD_sector,CouncilDistrict
20172791172,10/06/2017,10/06/2017,F,BLACK,W HIGHLAND MALL BLVD / AIRPORT BLVD,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122302,10093055,IDA,Council District 4
2017731820,03/14/2017,03/14/2017,M,BLACK,700 SAN MARCOS ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117807,10070086,GEORGE,Council District 1
2017551255,02/24/2017,02/24/2017,M,HISPANIC OR LATINO,5500 PALO BLANCO LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112724,10044311,FRANK,Council District 2
2017762140,03/17/2017,03/17/2017,M,HISPANIC OR LATINO,1100 W LIVE OAK ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107527,10062967,DAVID,Council District 9
20171200771,04/30/2017,04/30/2017,F,HISPANIC OR LATINO,1230 E 38TH HALF ST,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122242,10080445,CHARLIE,Council District 9
20172020735,07/21/2017,07/21/2017,M,BLACK,5600 JOHNNY MORRIS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3141968,10079985,CHARLIE,Council District 1
20172840113,10/11/2017,10/11/2017,M,WHITE,100 BLOCK S CONGRESS AVE,NO = 2,,,,,3113452,10067955,HENR,Council District 9
20173361644,12/02/2017,12/02/2017,M,HISPANIC OR LATINO,1100 RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125782,10107636,EDWARD,
20171011470,04/11/2017,04/11/2017,M,HISPANIC OR LATINO,KRAMER LN / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130744,10111693,EDWARD,Council District 4
20171790320,06/28/2017,06/28/2017,F,HISPANIC OR LATINO,1900 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119060,10061846,HENR,Council District 3
20172370611,08/25/2017,08/25/2017,M,WHITE,SLAYTON DR / W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128797,10105095,EDWARD,Council District 4
20172611746,09/19/2017,09/18/2017,M,HISPANIC OR LATINO,E 2ND ST / N PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124050,10065832,CHARLIE,Council District 3
20173330069,11/29/2017,11/29/2017,F,WHITE,1924 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111713,10062067,FRANK,Council District 9
2017290988,01/29/2017,01/29/2017,M,WHITE,10620 METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122944,10113972,EDWARD,Council District 4
201721590,01/02/2017,01/02/2017,F,WHITE,5700 W SLAUGHTER LN,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3075194,10045769,DAVID,Council District 8
2017291504,01/29/2017,01/29/2017,M,HISPANIC OR LATINO,PARKFIELD DR / RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125216,10107819,EDWARD,Council District 4
2017210781,01/21/2017,01/21/2017,M,WHITE,400 W SLAUGHTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098382,10034535,FRANK,Council District 2
201751260,01/05/2017,01/05/2017,M,WHITE,7109 BLUFF SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106703,10039514,FRANK,Council District 2
2017151449,01/15/2017,01/15/2017,M,WHITE,100 E 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114359,10070764,GEORGE,Council District 9
2017121809,01/12/2017,01/12/2017,M,HISPANIC OR LATINO,JULIAN TERAN ST / SANTA ROSA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122746,10067196,CHARLIE,Council District 3
201760036,01/06/2017,01/06/2017,M,WHITE,W 6TH ST / BOWIE ST,NO = 2,,,,,3111220,10071734,BAKER,Council District 9
2017101032,01/10/2017,01/10/2017,F,HISPANIC OR LATINO,MIDDLE FISKVILLE RD / NEWPORT AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONSENT,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132803,10107163,EDWARD,Council District 1
2017110098,01/11/2017,01/11/2017,F,BLACK,300 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113141,10067263,HENR,Council District 9
